"dumas_-_Acté" "dumas_-_Bric-à-brac" "dumas_-_Création_et_rédemption,_première_partie_Le_docteur_mystérieux" "dumas_-_Gabriel_Lambert" "dumas_-_Georges" "dumas_-_Henri_III_et_sa_Cour" "dumas_-_Histoire_d'un_casse-noisette" "dumas_-_La_dame_de_Monsoreau_—__Tome_1." "dumas_-_La_dame_de_Monsoreau_—_Tome_2." "dumas_-_La_dame_de_Monsoreau_—_Tome_3." "dumas_-_La_femme_au_collier_de_velours" "dumas_-_La_reine_Margot_-_Tome_I" "dumas_-_La_reine_Margot_-_Tome_II" "dumas_-_La_San-Felice,_Tome_01" "dumas_-_La_San-Felice,_Tome_02" "dumas_-_La_San-Felice,_Tome_03" "dumas_-_la_San-Felice,_Tome_04" "dumas_-_La_San-Felice,_Tome_05" "dumas_-_La_San-Felice,_Tome_06" "dumas_-_La_tulipe_noire" "dumas_-_Le_Capitaine_Aréna_—_Tome_1" "dumas_-_Le_Capitaine_Aréna_—_Tome_2" "dumas_-_Le_capitaine_Pamphile" "dumas_-_Le_capitaine_Paul" "dumas_-_Le_chevalier_d'Harmental" "dumas_-_Le_chevalier_de_Maison-Rouge" "dumas_-_Le_Collier_de_la_Reine,_Tome_I" "dumas_-_Le_Collier_de_la_Reine,_Tome_II" "dumas_-_Le_comte_de_Monte-Cristo,_Tome_III" "dumas_-_Le_comte_de_Monte-Cristo,_Tome_Il" "dumas_-_Le_comte_de_Monte-Cristo,_Tome_IV" "dumas_-_Le_comte_de_Moret" "dumas_-_Le_corricolo" "dumas_-_Le_vicomte_de_Bragelonne,_Tome_I." "dumas_-_Le_vicomte_de_Bragelonne,_Tome_II." "dumas_-_Le_vicomte_de_Bragelonne,_Tome_III." "dumas_-_Le_vicomte_de_Bragelonne,_Tome_IV." "dumas_-_Les_compagnons_de_Jéhu" "dumas_-_Les_Femmes_qui_tuent_et_les_Femmes_qui_votent" "dumas_-_Les_mille_et_un_fantômes" "dumas_-_Les_quarante-cinq_—_Tome_1" "dumas_-_Les_quarante-cinq_—_Tome_2" "dumas_-_Les_quarante-cinq_—_Tome_3" "dumas_-_Les_trois_mousquetaires" "dumas_-_Mémoires_de_Garibaldi,_tome_1" "dumas_-_Mémoires_de_Garibaldi,_tome_2" "dumas_-_Pauline_et_Pascal_Bruno" "dumas_-_The_Count_of_Monte_Cristo" "dumas_-_Vingt_ans_après" "dumas2hugo_para_5" "hugo_-_Actes_et_Paroles,_Volume_1" "hugo_-_Actes_et_Paroles,_Volume_2_Pendant_l'exil" "hugo_-_Actes_et_Paroles,_Volume_3" "hugo_-_Bug-Jargal" "hugo_-_Claude_Gueux" "hugo_-_Han_d'Islande" "hugo_-_Hernani" "hugo_-_L'homme_Qui_Rit" "hugo_-_La_Esmeralda" "hugo_-_Le_Dernier_Jour_d'un_Condamné" "hugo_-_Le_Rhin,_Tome_I" "hugo_-_Le_Rhin,_Tome_II" "hugo_-_Le_Rhin,_Tome_III" "hugo_-_Le_Rhin,_Tome_IV" "hugo_-_Le_Roi_s'amuse" "hugo_-_Les_misérables_Tome_I_Fantine" "hugo_-_Les_misérables_Tome_II__Cosette" "hugo_-_Les_misérables_Tome_III_Marius" "hugo_-_Les_misérables_Tome_IV_L'idylle_rue_Plumet_et_l'épopée_rue_Saint-Denis" "hugo_-_Les_misérables_Tome_V_Jean_Valjean" "hugo_-_Les_Travailleurs_de_la_mer" "hugo_-_Littérature_et_Philosophie_mêlées" "hugo_-_Napoléon_Le_Petit" "hugo_-_Notre-Dame_de_Paris" "hugo_-_Notre-Dame_de_Paris_-_Tome_2" "hugo_-_Post-scriptum_de_ma_vie" "hugo_-_Quatrevingt_Treize" "hugo_-_Ruy_Blas_Drame" "hugo_-_Victor_Hugo_à_vingt_ans_Glanes_romantiques"
"pour" 0.613805033201272 0.610130468150422 0.66006600660066 0.705371676614216 0.591977112247382 0.568711956280268 0.512809078950302 0.561211676293878 0.559188230134365 0.540772920626301 0.560700876095119 0.520906783246369 0.550693662209129 0.617577882631343 0.567085122619065 0.64998375040624 0.554093793530413 0.657209387830137 0.602518527444719 0.574380273914986 0.631412786108919 0.580805752742694 0.609204500480579 0.589665972598905 0.638462747916713 0.571010248901903 0.583424414879584 0.712146141838586 0.56830366716706 0.616835143185496 0.60060788307951 0.641330058841355 0.644199444147908 0.611225943022437 0.643463517443572 0.577348990112504 0.653827989715065 0.573774474080552 0.756083837389225 0.46130900766536 0.580368704824241 0.559151096576486 0.527421008936856 0.595116543656466 0.58849331091454 0.595803122412296 0.614663022818183 0.595822394703801 0.572243670663555 0 0.587006888240122 0.586156976685328 0.604566983711348 0.574300071787509 0.574971815107103 0.551441625965023 0.29317697228145 0.490378040441536 0.629820051413882 0.52642073778664 0.421171737490571 0.423317752888262 0.299396217627784 0.616230290756546 0.498268727303437 0.490422098335918 0.50392144753906 0.485727274902496 0.393970092907672 0.486798576082718 0.424378490855328 0.63472321993374 0.511379778402096 0.408369773408984 0.380118112825369 0.454278352845455 0.427396089325783 0.534373194685153 0.345458240195082
"son" 0.750516154232465 0.506523407521105 0.563079563770331 0.565847608712503 0.801223520818115 0.448749278002399 0.795968874718512 0.503255220910689 0.629958933056896 0.553217485745316 0.665832290362954 0.668981807925539 0.609421482829333 0.779187048179732 0.7152155372346 0.601234969125772 0.663983903420523 0.568355904160794 0.492558896186058 0.770221603007282 0.501092123859694 0.50152115792385 0.942782834850455 0.6404087417543 0.69742368769794 0.581259150805271 0.472619002751291 0.545078682023373 0.56830366716706 0.511293008419917 0.640217285866718 0.672084955880291 0.622112606062837 0.590168294940069 0.523366026539191 0.506047967289867 0.539434328593168 0.56600106884322 0.397383598255732 0.471714474003677 0.582723141760648 0.489400141788826 0.664159789031596 0.667213996074231 0.429490459828935 0.40595399188092 0.500241137032029 0.709964615911426 0.607736841576566 1.79372197309417 0.196361596243156 0.263213840998593 0.281104393700181 0.497128499641062 0.574971815107103 0.717661887505908 0.266524520255864 0.434372049102927 0.308483290488432 0.22333000997009 0.326879557455368 0.423317752888262 0.251160160343308 0.332706495009403 0.342031922979478 0.52185941233181 0.403878218983511 0.626899241499773 0.461507823120416 0.461641026931156 0.369619975906253 0.509279610588727 0.336184854319896 0.554732391312204 0.509016296413211 0.379695339691724 0.34512234213057 0.326400924321202 0.894127209916684
"dit" 0.269237207745104 0.303146584804298 0.429810422902755 0.32555615843733 0.38881787192598 0.133291864753188 0.329981494281064 0.935996754438499 0.936964235875762 1.03855552538691 0.31706299541093 0.848787195035961 1.12353060104555 0.274158405841017 0.474316580132569 0.497828463379325 0.555641541557034 0.300263496537778 0.381092968608785 0.516547935122631 0.26431232906885 0.247072923388955 0.217673997851529 0.488180434288114 0.540194514948002 0.967789165446559 0.750009422228923 0.652238113318989 0.90813111400716 0.806029192172683 0.818055420829696 0.568965595220327 0.247556643536839 0.742005020586622 0.802416078934665 0.804502691140375 0.701054730545207 0.542195015303892 0.116050077366718 0.473448718393396 0.806394650719281 0.683788048574108 0.5909068711237 0.835163552862436 0.11696761459171 0.145416355300628 0.37068908453035 0.713769356618347 1.26536502717237 0 0.148569884988208 0.127557476791626 0.106537281630662 0.330222541277818 0.574971815107103 0.465574287064755 0.0799573560767591 0.214906710950474 0.038560411311054 0.283150548354935 0.103721398038723 0.255754475703325 0.098135426889107 0.092579198611312 0.130901106325479 0.396110156348242 0.300129685666646 0.346948053501783 0.342017992744023 0.272959408294444 0.128682510130325 0.106144592522703 0.236749897408378 0.391504945008613 0.399847426639835 0.110744474076753 0.366492146596859 0.098209127671866 0
"a" 0.199486635790413 0.493092862624712 0.324451049756138 0.445701883574917 0.346968590211833 0.764206691251611 0.240797306637533 0.460753820296351 0.478449822574857 0.461580233505295 0.270337922403004 0.335813002397405 0.438051776757262 0.199125578979265 0.42045097481783 0.45351138948799 0.456585667853273 0.372265457442245 0.397662228113514 0.304934149996057 0.345074429617665 0.335576657140223 0.124385141629445 0.374446641353607 0.377911547359673 0.413616398243045 0.388949609919723 0.416824874488461 0.520463880961415 0.455003869878275 0.411452775891616 0.546803978236388 0.467504739467339 0.443873055630981 0.417986365402503 0.449259542032899 0.380962376029805 0.353689938298596 0.752567168378112 0.447435052547605 0.476773479622348 0.471104809385506 0.479806612296723 0.372572962205099 0.286936179545288 0.234281905762123 0.306385875989371 0.394932085378381 0.416877337610372 0 2.76984135229764 2.82448698610028 2.81489468212099 0.240488155061019 0.496054114994363 0.411217898219631 1.27316713137609 0.563316075673212 0.848329048843188 1.04885343968096 0.834485793311541 0.36158391392539 0.853279220239184 0.876609286850861 0.456042563972637 0.470511799471853 0.4236398443772 0.355322661689757 0.36972577949797 0.498119473200921 0.373726864527434 0.863094918997738 0.995927901764576 0.312601640706877 0.439306054268766 1.11422501469059 0.456245325355273 0.768341998844599 0.812842918106076
"avait" 0.768651302940684 0.498848810437452 0.81705845003105 0.569723277265328 0.679480155831507 0.0799751188519127 0.622059708813627 0.432741533527809 0.406682349188629 0.388044166892931 0.685857321652065 0.438055281342547 0.497742348535174 0.6796242586901 0.644890996962578 0.499305699175702 0.580405509982975 0.680188737054967 0.688377417605591 0.617754528009253 0.710339384372534 0.573430441596755 0.812743823146944 0.573918216654127 0.774353675793446 0.482430453879941 0.398748727999095 0.394886723199595 0.408287830548178 0.459694631423412 0.461570795744818 0.607861494416629 0.588062064015019 0.37349617914517 0.343808503373327 0.396257011793063 0.354725297790838 0.588835446727882 0.203966802644535 0.525476050084978 0.387304876038895 0.388775813570563 0.44684279923817 0.548023988030989 0.513560932816726 0.484721184335427 0.556033626795525 0.590495757714112 0.504940582422844 0.896860986547085 0.0997392234885871 0.13869344698772 0.191253674252635 0.364321608040201 0.687711386696731 0.32141169056247 0.0164015089388224 0.883071212269219 0.025706940874036 0.211365902293121 0.229444304752326 0.515918511332569 0.20625072769914 0.451323593230146 0.0380035469977198 0.820513895292786 0.792935218921756 0.838657191395688 0.82517252426596 0.749694964716537 0.85560179607929 0.1876293302169 0.27147321569494 0.538469878211846 0.566888950268976 0.0542421913845319 0.793888235922641 0.0375505488157135 0.0406421459053038
"lui" 0.676580547960493 0.433614735226401 0.69006900690069 0.48445856910317 0.644478938397857 0.462078464477718 0.626518918195804 0.46365164306551 0.527291575296041 0.572449995474704 0.629119732999583 0.54558595402623 0.586315455044335 0.715697733142865 0.713719270420301 0.673619523148285 0.608264974462158 0.605122862920522 0.623606675905284 0.534949133829289 0.732365411794938 0.514427952429243 0.698252954147114 0.607163479204213 0.72999258776757 0.494875549048316 0.33920024120906 0.452263426570476 0.512215641960441 0.558982417462142 0.495521712419569 0.699673907635808 0.567815795770371 0.413394880774921 0.446833311747183 0.46629606960999 0.48171275646744 0.536850799203226 0.327050218033479 0.525476050084978 0.428507522426012 0.481395933862373 0.483469258192118 0.619287943889012 0.427662840850939 0.464524468321451 0.587239595646295 0.630065061066088 0.581954066479379 0.448430493273543 0.215062700647266 0.22980593041031 0.200238746197389 0.446877243359655 0.698985343855693 0.430912242004096 0.196818107265868 0.494936667643515 0.308483290488432 0.370887337986042 0.176012069399045 0.50709939148073 0.133064985612348 0.23144799652828 0.460265180305717 0.617219264786017 0.433520657074044 0.593400808747876 0.528179684997099 0.58365514031623 0.329920052568174 0.35488747601025 0.372486505255848 0.478840663510535 0.5340067605782 0.291551778691859 0.362218185703601 0.320623916811092 0.142247510668563
"c" 0.325037665308856 0.537221795855718 0.435392376446947 0.445701883574917 0.430667153640127 0.413204780734882 0.307685447370181 0.499391457218476 0.543239902715203 0.503439225269255 0.625782227784731 0.450394866732478 0.465971560330801 0.317446575184335 0.435413642960813 0.398853665022011 0.459681163906516 0.367669587597279 0.366030005422667 0.452143739649326 0.48090159872249 0.339264312713193 0.275626166110703 0.458434673059089 0.441364749219469 0.514641288433382 0.445482983454566 0.443825676074758 0.554281660865405 0.545691926417587 0.47450447828758 0.402075050994333 0.51812041007896 0.53863247200164 0.559866244363071 0.510464844809853 0.470168442042294 0.542680853131225 0.397383598255732 0.495993895459748 0.553292680055565 0.509982390742562 0.460272500854617 0.438419190424791 0.323488559105198 0.230242562559328 0.408514501319161 0.443632766426968 0.491212091786679 0 0.733498872738985 0.644873910446552 0.625104291013645 0.369705671213209 0.4847801578354 0.363163699385536 0.39568640314909 0.717006935625672 0.874035989717224 0.56630109670987 0.39602715614785 0.308669194814358 0.414164767718434 0.549688991754665 0.671395996959716 0.545961353061994 0.647193231643303 0.587418945756466 0.586192863513174 0.628938728789041 0.565381666849195 0.502846604981291 0.596609741469112 0.570994904412562 0.514277446763735 0.843014057767934 0.625066780638957 0.59792027729636 0.0406421459053038
"elle" 1.04486356788126 0.441289332310054 0.692162239479762 0.651112316874661 0.381969807645483 0.497622961745235 0.798198479409601 0.322624268299751 0.172441290219688 0.253416598787221 0.407175636211932 0.598469891411649 0.570911436521002 0.782072926135954 0.406984573489145 0.700209767483086 0.352886550069649 0.43507567865678 0.492558896186058 0.475802423700744 0.387290982177273 0.254448234534894 0.275626166110703 0.650907245717485 0.732800251566676 0.742313323572474 0.70026005351826 1.2918196008944 0.453653145053531 0.336953037658997 0.489054871148188 0.549517645622176 0.501555281515157 0.209468183556193 0.543970988213962 0.691556823129295 0.2083224012174 0.307535344701938 0.861583907722605 0.539350005202733 0.316671767946696 0.388775813570563 0.372368999365141 0.648460323480015 0.303384750347248 0.224183547755135 0.6061523040407 0.238176768253244 0.252470291211422 0 0.351165182699401 0.502131019751162 0.415880472871501 0.175879396984925 0.101465614430665 0.365527020639672 0.184516975561752 0.530103220344502 0.809768637532134 0.462612163509472 0.193298969072165 0.233706676073728 0.172984481296053 0.682771589758426 0.502491343636517 0.779645387098126 0.820107453838078 0.441461488766061 0.686633590496229 0.381136869646159 0.491457671667944 0.312000771960673 0.197291581173648 0.80047703371761 1.04170776940378 0.298332052614926 0.523560209424084 0.346620450606586 0.121926437715911
"sur" 0.608224987444897 0.45663852647736 0.505166795749342 0.623982637004883 0.562302167031897 0.337672724041409 0.474905799201802 0.395069837528737 0.381763087596188 0.407276676622319 0.544013350020859 0.460090255253138 0.482338330011842 0.522343910076043 0.537159786333099 0.518509764528614 0.46432440798638 0.553036338010908 0.50310297041634 0.470544938355984 0.580018722123309 0.647183553056145 0.603550630406513 0.582666969956781 0.440241683699827 0.430453879941435 0.373874043643764 0.414293549339746 0.414061597848859 0.418259571108036 0.515730591392634 0.442327783883529 0.507997275956636 0.417828069844894 0.412687946686133 0.371017711678855 0.457049902922811 0.479521935577904 0.232100154733436 0.513336339356942 0.430861959362419 0.378484689093695 0.562826585925673 0.450504890541064 0.506250456904744 0.672550643265405 0.574946335189931 0.527337061979226 0.40884114796969 0 0.345970431476037 0.415067980036243 0.291373047351329 0.565326633165829 0.349492671927847 0.528596187175043 0.291126783664097 0.506658851877178 0.488431876606684 0.654037886340977 0.608184561227056 0.50709939148073 0.640375243259427 0.410820193837697 0.447597331306477 0.551200905394643 0.4014080158093 0.442657861364343 0.471898243153146 0.462898904388734 0.538002409374658 0.416001029280897 0.508223113103318 0.648091262814258 0.69841770903208 0.375175157076346 0.515012287637568 0.557481224725592 0.772200772200772
"on" 0.359912951286201 0.531465848042978 0.48004800480048 0.418572203705139 0.42990625760896 0.297685164615453 0.363425564647388 0.368023491683249 0.365814760177026 0.377862249977373 0.417188151856487 0.344626991961642 0.460195053384552 0.431438754455074 0.344141367288615 0.360445534316188 0.468967652066244 0.448863288191678 0.406700006025185 0.423227570253148 0.633248288394119 0.49783350235088 0.320857126703228 0.278210355024409 0.394757530154309 0.521961932650073 0.416839407530245 0.398261823397882 0.436331843151487 0.422950332653173 0.404985934620235 0.433734503828532 0.644199444147908 0.354655125597788 0.439180040267982 0.343254481553227 0.388308757936716 0.474177719477239 0.436066957377972 0.459574763275641 0.386127657570692 0.452809476982185 0.365043707574352 0.416331531591603 0.381972366401053 0.422111364692101 0.346102563617623 0.466461210668493 0.419890908725628 0.896860986547085 0.54129307747452 0.582107532977657 0.521134172795769 0.226130653266332 0.518602029312289 0.386009138175516 0.461292438904379 0.788642505942496 0.70694087403599 0.673978065802592 0.557895398541614 0.260164035629244 0.552219690291246 0.567047591494286 0.472933029304957 0.655991952047617 0.722534428456741 0.520422080252674 0.662389277086526 0.679253827092165 0.732395137443873 0.548949811834586 1.02591622210297 0.425234601809355 0.447197779794552 0.587623739999096 0.779997863019553 0.571923743500866 0.0406421459053038
"mais" 0.453378717705485 0.504604758250192 0.501678074784223 0.356561506859933 0.507517652787923 0.493179899586795 0.557401172772067 0.488766107064892 0.531278657150831 0.55887410625396 0.537338339591156 0.53589056550557 0.562246676101628 0.425666998542632 0.466835246061078 0.409194315596656 0.408605479028014 0.43507567865678 0.486533710911611 0.582266501932126 0.466217580440888 0.436987185396884 0.316616724147679 0.397193399940508 0.512117876956942 0.527086383601757 0.487694569027249 0.459857402016622 0.584800145169006 0.517547357146766 0.480971319558961 0.539115253976653 0.460142460105649 0.52588705342547 0.566930802651564 0.5647293400554 0.461772577005825 0.478550259923238 0.485300323533549 0.499462384239187 0.537988839968921 0.537425389347543 0.549396884309225 0.596783536775952 0.486146648146794 0.438268737503282 0.424590303454406 0.544838869231062 0.570234623253384 0.448430493273543 0.290906068508379 0.239929539679487 0.301641701002477 0.319454414931802 0.191657271702368 0.311958405545927 0.172215843857635 0.250724496108886 0.154241645244216 0.243270189431705 0.183869751068645 0.282211835258841 0.158014670414664 0.234341096484884 0.202685583987839 0.28293582596303 0.277897857098746 0.271576579810016 0.277077867539462 0.26918577592171 0.260102946008104 0.290557419935884 0.183086587329145 0.258393263705685 0.265688092701469 0.205668308999684 0.261780104712042 0.346620450606586 0.0203210729526519
"plus" 0.397578260141733 0.475825019186493 0.385852538742246 0.612355631346407 0.465668371073776 0.32878659972453 0.550712358698803 0.418252419682012 0.406682349188629 0.429903158656892 0.542344597413433 0.377238753349316 0.367770942244558 0.489156313579499 0.38454057127467 0.391467486040122 0.417891967187742 0.356945891292359 0.426281858167139 0.454772482321706 0.444191553018484 0.479395224486033 0.409905580369763 0.397193399940508 0.423395700905191 0.396778916544656 0.42588474729582 0.469138927561912 0.354674277041852 0.38307885951951 0.42196139295761 0.408859219458804 0.438055622020578 0.429465191153571 0.463317281087 0.442318734501492 0.458624127617149 0.349317397852597 0.731467154311436 0.367659810620513 0.417912556212182 0.456239851807808 0.411437222249353 0.406746321154559 0.537319979530667 0.414032678286511 0.417970855516364 0.425370011033748 0.354596867895088 0.896860986547085 0.444670704719951 0.389758956863301 0.450537178944126 0.348169418521177 0.349492671927847 0.384433590672759 0.186567164179104 0.411578913093029 0.32133676092545 0.438683948155533 0.37559718380689 0.352764794073551 0.430797890919978 0.436858093447129 0.439152098640318 0.453745232007377 0.39029210152535 0.430694135381523 0.505667108259518 0.460383149473578 0.465447377067134 0.617568538313909 0.448246472426529 0.502330960211051 0.489286982598745 0.513040726845365 0.411368735976066 0.326400924321202 0
"par" 0.474303889291892 0.412509593246355 0.502375818977247 0.418572203705139 0.458059410762113 0.293242102457013 0.441461728835477 0.369955373529355 0.35584705554005 0.393700787401575 0.335419274092616 0.418664504301227 0.386063214241015 0.536773299857149 0.445887510660901 0.505214642361214 0.577310013929732 0.617378515840431 0.501596674097728 0.450829368313136 0.352416438758466 0.433299529823914 0.496127098999265 0.362198386729891 0.386334538756991 0.350658857979502 0.390457166547318 0.44466945112433 0.395915472046718 0.380733478746941 0.371035017945485 0.483032794670357 0.487751007711988 0.374604476412663 0.340864937419788 0.350826271587489 0.405100488009655 0.395471991449254 0.611900407933605 0.369394055010232 0.416735337743979 0.386488897020148 0.427308687796064 0.339649848095252 0.575699978068572 0.674570314866803 0.349885105296504 0.349275196895332 0.339194171083781 0.896860986547085 0.432203301783878 0.512254629020338 0.563492369106755 0.344580043072505 0.450958286358512 0.382070269418623 0.155814334918813 0.472143531633617 0.167095115681234 0.319042871385842 0.609756097560976 0.392450833406826 0.585485936694333 0.815854187762187 0.223798665653239 0.313325229492392 0.379176187241401 0.390017467039935 0.378384462858578 0.386168379476471 0.473661154309495 0.516784783797403 0.52242810694782 0.328261838507222 0.298570282392245 0.409076526691678 0.469067208035046 0.375505488157135 1.34119081487503
"sa" 0.562189609954802 0.34535686876439 0.42353072516554 0.418572203705139 0.42381908935963 0.262140667347936 0.675570221399746 0.311998918146166 0.333918105338703 0.367680333061816 0.540675844806007 0.446869270906783 0.426498762864762 0.571403835331804 0.465338979246779 0.481578869619169 0.465872156013001 0.352350021447393 0.441344821353257 0.473173681028364 0.460711073585287 0.385360007375311 0.607791032962062 0.542422704764571 0.59971698748905 0.419472913616398 0.370105152074775 0.437075475678184 0.345601214140781 0.350243528703552 0.447828758043134 0.462680289276943 0.499714711674735 0.377929368215143 0.362647325475975 0.35461216660462 0.338458309282678 0.361949181363261 0.249683499789 0.341646144774722 0.372001035952252 0.401353854597846 0.412658104214485 0.408413314274045 0.325316178083193 0.248419606971906 0.397166876282518 0.429935699882053 0.350578773074747 0 0.140258283030826 0.194373297968192 0.250298432746737 0.382268485283561 0.405862457722661 0.469513155821648 0.198868295883221 0.383575917423724 0.347043701799486 0.26321036889332 0.220015086748806 0.317488314666196 0.266129971224697 0.263272096050919 0.291360526982518 0.540721800729346 0.385351695176928 0.495298255688752 0.378384462858578 0.425162580661392 0.294327017851276 0.33558845918794 0.228858234161432 0.512570320311277 0.523484459877152 0.266690774307282 0.276738967838444 0.24841132293472 0.670595407437513
"nous" 0.159031304056693 0.270529547198772 0.332823980072426 0.360437175412759 0.372839055271488 0.542053583329631 0.216271655035562 0.623031895369279 0.347872891830469 0.485338039641596 0.173550271172299 0.351678183613031 0.354292426036642 0.442982266279959 0.424939775260725 0.354536591130676 0.357529794149512 0.3783932839022 0.406700006025185 0.320706606030336 1.47207283273068 2.18124827141145 0.226154802962628 0.311455617574496 0.340850385211473 0.437042459736457 0.394979836430106 0.228663038433953 0.343126742440489 0.412005222381187 0.275649109192615 0.313428583058575 0.590822918775653 0.295915370420654 0.324969681270679 0.269429528719169 0.384110825418481 0.421707234125249 0.60486706991138 0.551489715930769 0.326089515692322 0.364763189791205 0.399228402598037 0.433001462786462 1.11484757657724 1.15929149920223 0.441611741009371 0.319598219381349 0.62180017344776 0 0.510124570134336 0.716751536257707 0.675163977562992 0.41816223977028 0.270574971815107 0.27650858673389 0.260373954403805 0.196672202142555 0.44987146529563 0.275174476570289 0.0942921800352024 0.0837816385924685 0.0765123667271004 0.407927093881094 0.282915294316358 0.246258959634489 0.269252145989008 0.20218696910966 0.24330900243309 0.237738839482258 0.0862446610447925 0.660455242363486 0.318823195176615 0.225868237504969 0.244643491299373 0.411336617999367 0.227588417565979 0.303292894280763 0
"comme" 0.544054461246582 0.383729854182655 0.374688631653863 0.503836911867297 0.537953494034575 0.182165548496023 0.410247263160242 0.372853196298514 0.39372433316056 0.409539324825776 0.550688360450563 0.402799323085601 0.369696444559975 0.404022913870972 0.359104035431598 0.389990250243744 0.371459526389104 0.370733500827257 0.378080375971561 0.416655713572198 0.519447146711698 0.481239052272518 0.491886696443716 0.498678938251299 0.434626356101615 0.40190336749634 0.351260694229827 0.35016664557229 0.392616176446329 0.390115001837215 0.417111262004074 0.358204094924085 0.497874141834312 0.398987016297511 0.397381403727732 0.402566836821615 0.360497455003411 0.346402370888597 0.467716978477986 0.454372030106483 0.403785934593742 0.411644979074714 0.423646041900669 0.415914783311732 0.425835221872944 0.286793367398461 0.400003782541679 0.436784233154511 0.378370595582105 0 0.259737561168196 0.326992579394406 0.202805909610176 0.276381909547739 0.225479143179256 0.314321726800063 0.120961128423815 0.388134544625704 0.231362467866324 0.410767696909272 0.468317827508172 0.502689831554811 0.442441077161059 0.431071893533922 0.299805759648678 0.419164186611896 0.437225961835361 0.376857368458833 0.409555722956767 0.359752952867332 0.362775161537619 0.441733051710643 0.337763186969286 0.391504945008613 0.366965236949059 0.420376983230123 0.306656694091249 0.387059503177354 0.0406421459053038
"avec" 0.372468054238045 0.316577129700691 0.408180352919013 0.329431826990156 0.40327489651814 0.279912915981695 0.437002519453301 0.372853196298514 0.402695267333838 0.397094759706761 0.355444305381727 0.42659709490904 0.357180679509767 0.380935890221203 0.423443508446426 0.444647974709723 0.427178455347469 0.402904589742018 0.391637042839067 0.39168265818459 0.394632991318074 0.344795796072647 0.40707864533273 0.472432678343336 0.370611621481997 0.443631039531479 0.432668752120001 0.478420453107202 0.449529025553044 0.380733478746941 0.492288291783878 0.429211724852218 0.346947414919659 0.440548163828502 0.415631512639672 0.41897238189585 0.458624127617149 0.406646261477919 0.274300182866789 0.320835212098089 0.396722623784522 0.447092185606147 0.443180153342775 0.405912824594816 0.453249506542876 0.494819542342415 0.365015272012028 0.426130959175132 0.430270987011509 0.896860986547085 0.253503859700159 0.226768847629557 0.198955164490996 0.52045944005743 0.642615558060879 0.374980305656216 0.237821879612924 0.284588583895021 0.372750642673522 0.482552342971087 0.355167211465929 0.317488314666196 0.311039403868864 0.23144799652828 0.451819947639557 0.36257702141929 0.347063545976657 0.390017467039935 0.340286256071902 0.304406344733896 0.284744277735188 0.333444123985461 0.266738217746772 0.438485538409647 0.451143642557445 0.259910500384216 0.230793888235923 0.378393991912189 0.182889656573867
"cette" 0.438033591875453 0.303146584804298 0.346778863932905 0.294550810014728 0.365990990990991 0.342115786199849 0.287619005150387 0.399899542144002 0.286073123081217 0.298669562856367 0.460575719649562 0.409850514736991 0.361994435298308 0.408351730805304 0.36658536950309 0.320560167813986 0.346695557963164 0.372265457442245 0.331385190094595 0.39956888620173 0.332225913621262 0.390891490734765 0.334991801888393 0.439187415793249 0.350957974888255 0.435578330893119 0.394226058116308 0.417668649538033 0.353024629241657 0.345552767158415 0.418727972321919 0.331971976861463 0.429773057738676 0.341355558387871 0.347929495708281 0.382375396730249 0.33688408458834 0.290531020745275 0.404416936277957 0.43182685304013 0.396722623784522 0.443661810780525 0.482248376226986 0.434668455905948 0.41121427004898 0.256498293377497 0.439720470169931 0.426891907316516 0.313076554751565 0.896860986547085 0.535059376006483 0.592231142246834 0.468507322833635 0.340990667623833 0.293122886133033 0.348195998109343 0.145563391832049 0.466933671974211 0.218508997429306 0.390827517447657 0.498177017852653 0.414498633036423 0.414164767718434 0.277737595833936 0.202685583987839 0.501949113467745 0.468103501512999 0.346948053501783 0.403494644604341 0.40000503150983 0.539371372248385 0.35381530840901 0.424571482685691 0.436678592509607 0.414315590103776 0.413596709307056 0.401752323966236 0.285961871750433 0.0203210729526519
"tout" 0.292952402209698 0.293553338449731 0.339103677809641 0.414696535152314 0.324141709276844 0.21771004576354 0.459298566364184 0.410524892297587 0.33092779394761 0.392569463299846 0.443888193575302 0.364017769002962 0.387988716556432 0.275601344819128 0.335163766402825 0.299878866664697 0.315740597430738 0.281880017157914 0.304271856359583 0.337793433400804 0.304693379343257 0.36139024615101 0.291174308814383 0.299207362950779 0.387457604276634 0.330161054172767 0.382165605095541 0.379698772307303 0.382718289645161 0.360406845384682 0.331425615158276 0.322021863113572 0.335903995877124 0.397324570396272 0.439180040267982 0.400042906810194 0.36941806160466 0.320167128212603 0.450133633422422 0.371128299399951 0.387304876038895 0.431083769753242 0.383356937051326 0.39549411759803 0.343592367863148 0.26255730818169 0.361232730333147 0.408629151923296 0.377700913112048 0 0.277399715327633 0.225756486702639 0.260567086397885 0.201005025125628 0.225479143179256 0.245785410430124 0.289076595046744 0.393995636742535 0.308483290488432 0.406779661016949 0.320593412119688 0.273392715407002 0.284426406746395 0.303775495443368 0.468710412971877 0.455841052940437 0.349533749150868 0.393606584834781 0.419080274653436 0.416357438458345 0.391523381885883 0.432083543299489 0.374064837905237 0.398732728608772 0.423522603217193 0.390995796230168 0.33336894967411 0.459272097053726 0.0203210729526519
